estimator,threshold,net_benefit_model,net_benefit_alert_all,net_benefit_alert_none,alert_rate,benefit_over_best_default,block
random_forest,0.3,0.004868401034535223,-0.28099802221207976,0.0,0.11288604898828541,0.004868401034535223,wbe
random_forest,0.31999999999999995,-0.0005638037962788917,-0.31867443463008194,0.0,0.10436634717784878,-0.0005638037962788917,wbe
random_forest,0.33999999999999997,-0.007390195888598433,-0.3586342659825087,0.0,0.0926517571884984,-0.007390195888598433,wbe
random_forest,0.36,-0.01224707135250266,-0.40109158679446216,0.0,0.08093716719914804,-0.01224707135250266,wbe
random_forest,0.37999999999999995,-0.014772063622934477,-0.4462880895942834,0.0,0.07454739084132056,-0.014772063622934477,wbe
random_forest,0.39999999999999997,-0.010294639687610928,-0.49449769258075954,0.0,0.055378061767838126,-0.010294639687610928,wbe
random_forest,0.41999999999999993,-0.011016855789357714,-0.5460320957731993,0.0,0.05324813631522897,-0.011016855789357714,wbe
random_forest,0.43999999999999995,-0.009965008367564275,-0.6012475277650995,0.0,0.04898828541001065,-0.009965008367564275,wbe
random_forest,0.45999999999999996,-0.005955902654518199,-0.6605529917563995,0.0,0.039403620873269436,-0.005955902654518199,wbe
random_forest,0.4799999999999999,-0.007700499713279262,-0.7244204145162609,0.0,0.039403620873269436,-0.007700499713279262,wbe
random_forest,0.49999999999999994,-0.007454739084132052,-0.7933972310969114,0.0,0.03514376996805112,-0.007454739084132052,wbe
random_forest,0.5199999999999999,-0.005679801206957755,-0.8681221157259492,0.0,0.029818956336528223,-0.005679801206957755,wbe
random_forest,0.5399999999999999,-0.008288188174283461,-0.949344816409686,0.0,0.02875399361022364,-0.008288188174283461,wbe
random_forest,0.5599999999999999,-0.004259850905218316,-1.0379513989737628,0.0,0.022364217252396165,-0.004259850905218316,wbe
random_forest,0.58,-0.004057000862112681,-1.1349967036867992,0.0,0.021299254526091587,-0.004057000862112681,wbe
random_forest,0.6,-0.0037273695420660252,-1.2417465388711393,0.0,0.02023429179978701,-0.0037273695420660252,wbe
gradient_boosting,0.02,0.041530504036184995,0.059666284329214184,0.0,0.8282078472958643,-0.01813578029302919,ar
gradient_boosting,0.039999999999999994,0.03221102863202545,0.04007599858607282,0.0,0.6320254506892895,-0.007864969954047368,ar
gradient_boosting,0.06,0.016718936847092802,0.01965208366237224,0.0,0.5334040296924708,-0.0029331468152794388,ar
gradient_boosting,0.07999999999999999,0.0036885056941306713,-0.0016598275623587871,0.0,0.4878048780487805,0.0036885056941306713,ar
gradient_boosting,0.09999999999999999,-0.0015317544479792541,-0.023918934841522327,0.0,0.43796394485683987,-0.0015317544479792541,ar
gradient_boosting,0.11999999999999998,-0.008965583726983514,-0.04718981972428418,0.0,0.41039236479321317,-0.008965583726983514,ar
gradient_boosting,0.13999999999999999,-0.019162001529014268,-0.07154307134577917,0.0,0.3828207847295864,-0.019162001529014268,ar
gradient_boosting,0.15999999999999998,-0.03156087461495732,-0.09705600161591674,0.0,0.3181336161187699,-0.03156087461495732,ar
gradient_boosting,0.17999999999999997,-0.039572718102578675,-0.12381346506996346,0.0,0.2863202545068929,-0.039572718102578675,ar
gradient_boosting,0.19999999999999996,-0.0357900318133616,-0.15190880169671256,0.0,0.21739130434782608,-0.0357900318133616,ar
gradient_boosting,0.21999999999999995,-0.03126954346466541,-0.1814449248171411,0.0,0.15906680805938495,-0.03126954346466541,ar
gradient_boosting,0.23999999999999996,-0.017302003683652388,-0.2125355807333816,0.0,0.09013785790031813,-0.017302003683652388,ar
gradient_boosting,0.25999999999999995,-0.012582041214066662,-0.24530681264509466,0.0,0.05620360551431601,-0.012582041214066662,ar
gradient_boosting,0.27999999999999997,-0.005007658772239894,-0.2798986685519028,0.0,0.031813361611876985,-0.005007658772239894,ar
gradient_boosting,0.3,-0.006059687926071808,-0.31646720193910016,0.0,0.031813361611876985,-0.006059687926071808,ar
gradient_boosting,0.31999999999999995,-0.007173601147776181,-0.35518682552554415,0.0,0.031813361611876985,-0.007173601147776181,ar
gradient_boosting,0.33999999999999997,-0.0083228895530062,-0.3962530929657121,0.0,0.02863202545068929,-0.0083228895530062,ar
gradient_boosting,0.36,-0.008881230116648993,-0.4398860021208907,0.0,0.027571580063626724,-0.008881230116648993,ar
gradient_boosting,0.37999999999999995,-0.008757226422194092,-0.48633393767317734,0.0,0.02545068928950159,-0.008757226422194092,ar
gradient_boosting,0.39999999999999997,-0.00353481795687522,-0.5358784022622833,0.0,0.010604453870625663,-0.00353481795687522,ar
gradient_boosting,0.41999999999999993,-0.00402237905437525,-0.588839726478224,0.0,0.010604453870625663,-0.00402237905437525,ar
gradient_boosting,0.43999999999999995,-0.003711558854718981,-0.645584002423875,0.0,0.009544008483563097,-0.003711558854718981,ar
